object_id,count,mean_iou,median_iou,min_iou,max_iou,std_iou,mean_sam_score
10,3,0.10686720202126554,0.1071737251512532,0.1056277056277056,0.1078001752848378,0.0011182009768834578,0.8298878868420919
8,5,0.6373549615263114,0.7496647295485025,0.0885518590998043,0.8079664570230608,0.30804401567107986,0.6728815793991089
7,6,0.6466623879051182,0.6518010128438132,0.5936280884265279,0.7009646302250804,0.04086293511713468,0.7491097549597422
5,8,0.721091295996386,0.682938616332067,0.6796372147454652,0.8804532577903683,0.07503901526427673,0.8704924434423447
6,7,0.7371914562961923,0.7403583358639538,0.6461065573770491,0.828307525129041,0.08017840977450401,0.8036057949066162
4,9,0.8274214933439623,0.826208829712684,0.8127196064652144,0.846875,0.010793647129719293,0.8667866653866239
3,10,0.8578365150405748,0.8792210993344836,0.7031480570585342,0.8850405305821666,0.05566017500446676,0.7466954708099365
9,4,0.8806466734556233,0.8829764609463342,0.8697916666666666,0.8868421052631579,0.007715376142088912,0.9464805871248245
