dataset,model,model_group,prompt_mode,status,evaluation_type,mIoU,boundary_f1,mask_AP,mask_AP50,mask_AP75,quality_metrics_file,device,speed_status,fps,latency_mean_ms,latency_p95_ms,sample_images,checkpoint_size_mb,real_time_30fps,miou_fps_product,miou_per_ms,speed_metrics_file
isaac_official_unitree_g1,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.024609736621030713,0.009552617036261254,8.012028829236452e-05,0.0004714757190004715,1.1780581948967696e-06,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_ti/automatic_metrics.json,cpu,ok,0.07454636103133401,13414.47102400707,13414.47102400707,1.0,40.98,False,0.0018345663110373974,1.8345663110373976e-06,outputs/task9_lightweight_sam/inference_speed/cpu/isaac_official_unitree_g1/efficient_sam_ti/automatic_speed.json
isaac_official_unitree_g1,efficient_sam_ti,lightweight_sam,automatic,ok,zero_shot,0.024609736621030713,0.009552617036261254,8.012028829236452e-05,0.0004714757190004715,1.1780581948967696e-06,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_ti/automatic_metrics.json,cuda,ok,1.8505489642782424,540.3801895023207,555.4421175074822,20.0,40.98,False,0.04554152261520872,4.554152261520872e-05,outputs/task9_lightweight_sam/inference_speed/cuda/isaac_official_unitree_g1/efficient_sam_ti/automatic_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.6003834057749373,0.6798424443807882,0.558467038562505,0.7245362770251133,0.587795295803082,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/point_metrics.json,cpu,ok,0.0952437755723664,10499.373780496535,10542.674985645135,10.0,105.74,False,0.05718278235700112,5.718278235700111e-05,outputs/task9_lightweight_sam/inference_speed/cpu/isaac_official_unitree_g1/efficient_sam_s/point_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,point,ok,zero_shot,0.6003834057749373,0.6798424443807882,0.558467038562505,0.7245362770251133,0.587795295803082,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/point_metrics.json,cuda,ok,4.22439181561588,236.72046619903995,238.94903730542865,50.0,105.74,False,2.5362547455872333,0.0025362547455872334,outputs/task9_lightweight_sam/inference_speed/cuda/isaac_official_unitree_g1/efficient_sam_s/point_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.7321609741016039,0.8584901980277101,0.6413249727601277,0.8333119992408443,0.6609688007902221,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/box_metrics.json,cpu,ok,0.09560565063200858,10459.632808201422,10503.203622751607,10.0,105.74,False,0.06999872629634903,6.999872629634902e-05,outputs/task9_lightweight_sam/inference_speed/cpu/isaac_official_unitree_g1/efficient_sam_s/box_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,box,ok,zero_shot,0.7321609741016039,0.8584901980277101,0.6413249727601277,0.8333119992408443,0.6609688007902221,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/box_metrics.json,cuda,ok,4.211757346668506,237.43058246007422,239.24243594738073,50.0,105.74,False,3.0836843616164,0.0030836843616163993,outputs/task9_lightweight_sam/inference_speed/cuda/isaac_official_unitree_g1/efficient_sam_s/box_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,automatic,ok,zero_shot,0.028171585114581232,0.007689717148631389,2.080816526696343e-06,1.699716060991574e-05,0.0,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/automatic_metrics.json,cpu,ok,0.05288213741182212,18909.976958995685,18909.976958995685,1.0,105.74,False,0.0014897736351381274,1.4897736351381274e-06,outputs/task9_lightweight_sam/inference_speed/cpu/isaac_official_unitree_g1/efficient_sam_s/automatic_speed.json
isaac_official_unitree_g1,efficient_sam_s,lightweight_sam,automatic,ok,zero_shot,0.028171585114581232,0.007689717148631389,2.080816526696343e-06,1.699716060991574e-05,0.0,outputs/task9_lightweight_sam/evaluation/zero_shot/isaac_official_unitree_g1/efficient_sam_s/automatic_metrics.json,cuda,ok,1.4346256141460592,697.0459680487693,711.6898594489612,20.0,105.74,False,0.040415677596474076,4.041567759647408e-05,outputs/task9_lightweight_sam/inference_speed/cuda/isaac_official_unitree_g1/efficient_sam_s/automatic_speed.json
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,point,ok,zero_shot,0.7399298711053601,0.7413472190728804,0.5201443042289778,0.7581041014632027,0.49734312319739366,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/point_metrics.json,cpu,ok,0.6806270630794627,1469.2333794009755,1476.0790368512971,10.0,40.73,False,0.5036162950552067,0.0005036162950552066,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/mobile_sam_vit_t/point_speed.json
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,point,ok,zero_shot,0.7399298711053601,0.7413472190728804,0.5201443042289778,0.7581041014632027,0.49734312319739366,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/point_metrics.json,cuda,ok,15.617816721903928,64.02943623979809,64.8199252973427,50.0,40.73,False,11.55608911398551,0.011556089113985512,outputs/task9_lightweight_sam/inference_speed/cuda/blenderproc_cogar_sim/mobile_sam_vit_t/point_speed.json
blenderproc_cogar_sim,mobile_sam_vit_t,lightweight_sam,box,ok,zero_shot,0.8826941203343891,0.8728030421604923,0.7572255628171413,0.9282403035616218,0.7903139437768473,outputs/task9_lightweight_sam/evaluation/zero_shot/blenderproc_cogar_sim/mobile_sam_vit_t/box_metrics.json,cpu,ok,0.651348202834361,1535.2771308011143,1540.5665993508592,10.0,40.73,False,0.5749412289322615,0.0005749412289322615,outputs/task9_lightweight_sam/inference_speed/cpu/blenderproc_cogar_sim/mobile_sam_vit_t/box_speed.json
