object_id,count,mean_iou,median_iou,min_iou,max_iou,std_iou,mean_sam_score
81,1,0.3200312989045383,0.3200312989045383,0.3200312989045383,0.3200312989045383,,0.8334609270095825
360,1,0.337304657279901,0.337304657279901,0.337304657279901,0.337304657279901,,0.836048424243927
120,1,0.3383006535947712,0.3383006535947712,0.3383006535947712,0.3383006535947712,,0.9238897562026978
140,1,0.3430885811340475,0.3430885811340475,0.3430885811340475,0.3430885811340475,,0.8214256763458252
54,1,0.365045806906272,0.365045806906272,0.365045806906272,0.365045806906272,,0.880752682685852
205,1,0.3655141445891333,0.3655141445891333,0.3655141445891333,0.3655141445891333,,0.8082857728004456
353,1,0.3675895275353596,0.3675895275353596,0.3675895275353596,0.3675895275353596,,0.6366543173789978
60,1,0.37160751565762,0.37160751565762,0.37160751565762,0.37160751565762,,0.7329583168029785
372,1,0.3811250737960698,0.3811250737960698,0.3811250737960698,0.3811250737960698,,0.8263752460479736
410,1,0.384180790960452,0.384180790960452,0.384180790960452,0.384180790960452,,0.7685006856918335
121,1,0.3875079668578712,0.3875079668578712,0.3875079668578712,0.3875079668578712,,0.7862067818641663
253,1,0.4,0.4,0.4,0.4,,0.8031748533248901
244,1,0.4092627599243856,0.4092627599243856,0.4092627599243856,0.4092627599243856,,0.9118342995643616
245,1,0.4126984126984127,0.4126984126984127,0.4126984126984127,0.4126984126984127,,0.689506471157074
377,1,0.4272517321016166,0.4272517321016166,0.4272517321016166,0.4272517321016166,,0.9213240146636964
157,1,0.4301124365047657,0.4301124365047657,0.4301124365047657,0.4301124365047657,,0.9949667453765868
58,1,0.4348239771646051,0.4348239771646051,0.4348239771646051,0.4348239771646051,,0.7044394016265869
16,1,0.448559670781893,0.448559670781893,0.448559670781893,0.448559670781893,,0.5609952211380005
317,1,0.4504165240214538,0.4504165240214538,0.4504165240214538,0.4504165240214538,,0.6913926601409912
233,1,0.4741219963031423,0.4741219963031423,0.4741219963031423,0.4741219963031423,,0.7711570262908936
231,1,0.4759825327510917,0.4759825327510917,0.4759825327510917,0.4759825327510917,,0.8264130353927612
226,1,0.4851556264964086,0.4851556264964086,0.4851556264964086,0.4851556264964086,,0.7562194466590881
241,1,0.4867549668874172,0.4867549668874172,0.4867549668874172,0.4867549668874172,,0.9290691614151
332,1,0.4871060171919771,0.4871060171919771,0.4871060171919771,0.4871060171919771,,0.7619276642799377
141,1,0.4878444084278768,0.4878444084278768,0.4878444084278768,0.4878444084278768,,0.8311629891395569
59,1,0.4884958297382801,0.4884958297382801,0.4884958297382801,0.4884958297382801,,0.7574858069419861
264,1,0.4889253486464315,0.4889253486464315,0.4889253486464315,0.4889253486464315,,0.9507823586463928
329,1,0.4900497512437811,0.4900497512437811,0.4900497512437811,0.4900497512437811,,0.7947472929954529
358,1,0.4945171372569794,0.4945171372569794,0.4945171372569794,0.4945171372569794,,0.7170248031616211
163,1,0.4951456310679611,0.4951456310679611,0.4951456310679611,0.4951456310679611,,0.6435248255729675
235,1,0.4980257962621742,0.4980257962621742,0.4980257962621742,0.4980257962621742,,0.7295415997505188
384,1,0.5051652892561983,0.5051652892561983,0.5051652892561983,0.5051652892561983,,0.7899750471115112
389,1,0.5133432496281389,0.5133432496281389,0.5133432496281389,0.5133432496281389,,0.739633321762085
219,1,0.5190784737221023,0.5190784737221023,0.5190784737221023,0.5190784737221023,,0.7589460611343384
318,1,0.5208775654635527,0.5208775654635527,0.5208775654635527,0.5208775654635527,,0.7448652982711792
85,1,0.526258205689278,0.526258205689278,0.526258205689278,0.526258205689278,,0.9196739792823792
405,1,0.5307262569832403,0.5307262569832403,0.5307262569832403,0.5307262569832403,,0.7519519329071045
378,1,0.5425703119012951,0.5425703119012951,0.5425703119012951,0.5425703119012951,,0.8665621280670166
357,1,0.5588701999365281,0.5588701999365281,0.5588701999365281,0.5588701999365281,,0.8981045484542847
144,1,0.5629163582531458,0.5629163582531458,0.5629163582531458,0.5629163582531458,,0.9861485362052916
63,1,0.575107296137339,0.575107296137339,0.575107296137339,0.575107296137339,,0.7590378522872925
327,1,0.5845070422535211,0.5845070422535211,0.5845070422535211,0.5845070422535211,,0.7568750977516174
142,1,0.5906976744186047,0.5906976744186047,0.5906976744186047,0.5906976744186047,,0.8010315299034119
64,1,0.6094527363184079,0.6094527363184079,0.6094527363184079,0.6094527363184079,,0.7903711795806885
255,1,0.6125827814569537,0.6125827814569537,0.6125827814569537,0.6125827814569537,,0.8638498783111572
165,1,0.6388888888888888,0.6388888888888888,0.6388888888888888,0.6388888888888888,,0.8822145462036133
150,1,0.6461785141635489,0.6461785141635489,0.6461785141635489,0.6461785141635489,,0.9066401720046996
143,1,0.6477272727272727,0.6477272727272727,0.6477272727272727,0.6477272727272727,,0.8257533311843872
409,1,0.6477272727272727,0.6477272727272727,0.6477272727272727,0.6477272727272727,,0.9081270098686218
172,1,0.6483516483516484,0.6483516483516484,0.6483516483516484,0.6483516483516484,,0.8392347097396851
316,1,0.6648697214734951,0.6648697214734951,0.6648697214734951,0.6648697214734951,,0.5950548648834229
106,1,0.665209244222361,0.665209244222361,0.665209244222361,0.665209244222361,,0.8823317289352417
335,1,0.6777724892908139,0.6777724892908139,0.6777724892908139,0.6777724892908139,,0.8326271772384644
72,1,0.679387667097887,0.679387667097887,0.679387667097887,0.679387667097887,,0.8576258420944214
67,1,0.6814120145094222,0.6814120145094222,0.6814120145094222,0.6814120145094222,,0.8428216576576233
48,1,0.6885665529010239,0.6885665529010239,0.6885665529010239,0.6885665529010239,,0.8560249209403992
4,1,0.6918429003021148,0.6918429003021148,0.6918429003021148,0.6918429003021148,,0.831983208656311
43,1,0.7096774193548387,0.7096774193548387,0.7096774193548387,0.7096774193548387,,0.8901200890541077
391,1,0.7111735769501054,0.7111735769501054,0.7111735769501054,0.7111735769501054,,0.8216671943664551
380,1,0.7120092157050975,0.7120092157050975,0.7120092157050975,0.7120092157050975,,0.8557100892066956
33,1,0.7140988752288778,0.7140988752288778,0.7140988752288778,0.7140988752288778,,0.8379578590393066
362,1,0.7265308025929208,0.7265308025929208,0.7265308025929208,0.7265308025929208,,0.8089205622673035
225,1,0.7284355526402099,0.7284355526402099,0.7284355526402099,0.7284355526402099,,0.7864102125167847
23,1,0.7314487632508834,0.7314487632508834,0.7314487632508834,0.7314487632508834,,0.9294168949127196
193,1,0.7380405264257364,0.7380405264257364,0.7380405264257364,0.7380405264257364,,0.8052006959915161
279,1,0.7406962785114045,0.7406962785114045,0.7406962785114045,0.7406962785114045,,0.910187602043152
22,1,0.7465753424657534,0.7465753424657534,0.7465753424657534,0.7465753424657534,,0.6953355073928833
179,1,0.7474249888042992,0.7474249888042992,0.7474249888042992,0.7474249888042992,,0.929306983947754
201,1,0.7485976542580316,0.7485976542580316,0.7485976542580316,0.7485976542580316,,0.962973952293396
365,1,0.752967778405879,0.752967778405879,0.752967778405879,0.752967778405879,,0.8307324051856995
407,1,0.7534246575342466,0.7534246575342466,0.7534246575342466,0.7534246575342466,,0.7219871282577515
123,1,0.7564628869410851,0.7564628869410851,0.7564628869410851,0.7564628869410851,,0.9334829449653624
411,1,0.7593547918331759,0.7593547918331759,0.7593547918331759,0.7593547918331759,,0.7514817714691162
52,1,0.7631578947368421,0.7631578947368421,0.7631578947368421,0.7631578947368421,,0.6732989549636841
369,1,0.764211566979733,0.764211566979733,0.764211566979733,0.764211566979733,,0.9033448696136476
311,1,0.765,0.765,0.765,0.765,,0.8000540137290955
149,1,0.7659574468085106,0.7659574468085106,0.7659574468085106,0.7659574468085106,,0.8999125361442566
296,1,0.7672869735553379,0.7672869735553379,0.7672869735553379,0.7672869735553379,,0.959193468093872
32,1,0.7694741004349546,0.7694741004349546,0.7694741004349546,0.7694741004349546,,0.8179421424865723
40,1,0.7707018550392044,0.7707018550392044,0.7707018550392044,0.7707018550392044,,0.7799492478370667
292,1,0.772767777579754,0.772767777579754,0.772767777579754,0.772767777579754,,0.8805369138717651
166,1,0.7777777777777778,0.7777777777777778,0.7777777777777778,0.7777777777777778,,0.8044303059577942
326,1,0.7810457516339869,0.7810457516339869,0.7810457516339869,0.7810457516339869,,0.8731832504272461
111,1,0.7845719661335842,0.7845719661335842,0.7845719661335842,0.7845719661335842,,0.8627908825874329
15,1,0.7857142857142857,0.7857142857142857,0.7857142857142857,0.7857142857142857,,0.8622164726257324
35,1,0.7897817603699957,0.7897817603699957,0.7897817603699957,0.7897817603699957,,0.9303410053253174
42,1,0.7899002493765586,0.7899002493765586,0.7899002493765586,0.7899002493765586,,0.8719502091407776
342,1,0.7906896551724137,0.7906896551724137,0.7906896551724137,0.7906896551724137,,0.8395236134529114
363,1,0.7907675498497678,0.7907675498497678,0.7907675498497678,0.7907675498497678,,0.9621638059616088
104,1,0.7983798379837984,0.7983798379837984,0.7983798379837984,0.7983798379837984,,0.899416983127594
159,1,0.8043478260869565,0.8043478260869565,0.8043478260869565,0.8043478260869565,,0.8663768768310547
202,1,0.8044493882091213,0.8044493882091213,0.8044493882091213,0.8044493882091213,,0.825273871421814
323,1,0.8066074188562596,0.8066074188562596,0.8066074188562596,0.8066074188562596,,0.8221196532249451
180,1,0.8078645396025749,0.8078645396025749,0.8078645396025749,0.8078645396025749,,0.7933313846588135
322,1,0.8092783505154639,0.8092783505154639,0.8092783505154639,0.8092783505154639,,0.8923165798187256
248,1,0.8128023092526135,0.8128023092526135,0.8128023092526135,0.8128023092526135,,0.949915885925293
26,1,0.8141702921068987,0.8141702921068987,0.8141702921068987,0.8141702921068987,,0.9091715216636658
227,1,0.8151030998224771,0.8151030998224771,0.8151030998224771,0.8151030998224771,,0.8305123448371887
109,1,0.8152476349471341,0.8152476349471341,0.8152476349471341,0.8152476349471341,,0.9579320549964904
79,1,0.8188088605915904,0.8188088605915904,0.8188088605915904,0.8188088605915904,,0.9086641073226928
333,1,0.8202531645569621,0.8202531645569621,0.8202531645569621,0.8202531645569621,,0.8713003993034363
211,1,0.8237749057619816,0.8237749057619816,0.8237749057619816,0.8237749057619816,,0.9053661227226256
194,1,0.828693790149893,0.828693790149893,0.828693790149893,0.828693790149893,,0.9509503841400146
108,1,0.8298627178775259,0.8298627178775259,0.8298627178775259,0.8298627178775259,,0.9276201725006104
199,1,0.8303448275862069,0.8303448275862069,0.8303448275862069,0.8303448275862069,,0.8661580085754395
61,1,0.8308776425368354,0.8308776425368354,0.8308776425368354,0.8308776425368354,,0.7258141040802002
300,1,0.8311229000884174,0.8311229000884174,0.8311229000884174,0.8311229000884174,,0.870442271232605
237,1,0.8325123152709359,0.8325123152709359,0.8325123152709359,0.8325123152709359,,0.8424414992332458
36,1,0.8364170845581878,0.8364170845581878,0.8364170845581878,0.8364170845581878,,0.9530999064445496
386,1,0.8393574297188755,0.8393574297188755,0.8393574297188755,0.8393574297188755,,0.8309495449066162
174,1,0.846816976127321,0.846816976127321,0.846816976127321,0.846816976127321,,0.7883861064910889
305,1,0.8485037406483791,0.8485037406483791,0.8485037406483791,0.8485037406483791,,0.8240339756011963
126,1,0.84923616328575,0.84923616328575,0.84923616328575,0.84923616328575,,0.6679803133010864
116,1,0.850662158354466,0.850662158354466,0.850662158354466,0.850662158354466,,0.8409589529037476
270,1,0.8526315789473684,0.8526315789473684,0.8526315789473684,0.8526315789473684,,0.9376426935195924
204,1,0.8537735849056604,0.8537735849056604,0.8537735849056604,0.8537735849056604,,0.9744464755058287
265,1,0.8544251447477254,0.8544251447477254,0.8544251447477254,0.8544251447477254,,0.9217759370803832
236,1,0.8544565407230599,0.8544565407230599,0.8544565407230599,0.8544565407230599,,0.9416714310646056
189,1,0.8585374207912314,0.8585374207912314,0.8585374207912314,0.8585374207912314,,0.958311915397644
246,1,0.8603351955307262,0.8603351955307262,0.8603351955307262,0.8603351955307262,,0.9456416368484496
83,1,0.8616655196145905,0.8616655196145905,0.8616655196145905,0.8616655196145905,,0.9542648792266846
284,1,0.8622327790973872,0.8622327790973872,0.8622327790973872,0.8622327790973872,,0.8773124814033508
330,1,0.8623481781376519,0.8623481781376519,0.8623481781376519,0.8623481781376519,,0.9347392916679382
127,1,0.8623973727422003,0.8623973727422003,0.8623973727422003,0.8623973727422003,,0.8203060030937195
210,1,0.8639930252833479,0.8639930252833479,0.8639930252833479,0.8639930252833479,,0.9069222807884216
381,1,0.8644136477834509,0.8644136477834509,0.8644136477834509,0.8644136477834509,,0.8924462795257568
321,1,0.8670886075949367,0.8670886075949367,0.8670886075949367,0.8670886075949367,,0.8617079854011536
209,1,0.8689910195456947,0.8689910195456947,0.8689910195456947,0.8689910195456947,,0.9137126207351683
334,1,0.8697788697788698,0.8697788697788698,0.8697788697788698,0.8697788697788698,,0.9260045886039734
200,1,0.8701399688958009,0.8701399688958009,0.8701399688958009,0.8701399688958009,,0.964089810848236
110,1,0.8703585147247119,0.8703585147247119,0.8703585147247119,0.8703585147247119,,0.9215534329414368
252,1,0.8705035971223022,0.8705035971223022,0.8705035971223022,0.8705035971223022,,0.8979169130325317
337,1,0.8709677419354839,0.8709677419354839,0.8709677419354839,0.8709677419354839,,0.9234869480133056
130,1,0.8716981132075472,0.8716981132075472,0.8716981132075472,0.8716981132075472,,0.9185521602630616
229,1,0.8717122920021471,0.8717122920021471,0.8717122920021471,0.8717122920021471,,0.8899126052856445
44,1,0.8741865509761388,0.8741865509761388,0.8741865509761388,0.8741865509761388,,0.9787380695343018
375,1,0.875,0.875,0.875,0.875,,0.9238810539245604
250,1,0.875,0.875,0.875,0.875,,0.8507021069526672
370,1,0.8773333333333333,0.8773333333333333,0.8773333333333333,0.8773333333333333,,0.8832241892814636
263,1,0.8814950589735416,0.8814950589735416,0.8814950589735416,0.8814950589735416,,0.8975836038589478
343,1,0.887469104136548,0.887469104136548,0.887469104136548,0.887469104136548,,0.9295562505722046
86,1,0.8876611418047882,0.8876611418047882,0.8876611418047882,0.8876611418047882,,0.8385215997695923
247,1,0.8877805486284289,0.8877805486284289,0.8877805486284289,0.8877805486284289,,0.9376407861709596
168,1,0.8909090909090909,0.8909090909090909,0.8909090909090909,0.8909090909090909,,0.9282754063606262
169,1,0.8932412999712396,0.8932412999712396,0.8932412999712396,0.8932412999712396,,0.961104154586792
55,1,0.8940609951845907,0.8940609951845907,0.8940609951845907,0.8940609951845907,,0.8297061324119568
156,1,0.8951612903225806,0.8951612903225806,0.8951612903225806,0.8951612903225806,,0.8465213775634766
115,1,0.897196261682243,0.897196261682243,0.897196261682243,0.897196261682243,,0.7458654046058655
261,1,0.9016156953260244,0.9016156953260244,0.9016156953260244,0.9016156953260244,,0.887029767036438
259,1,0.9041533546325878,0.9041533546325878,0.9041533546325878,0.9041533546325878,,0.7783516645431519
9,1,0.905,0.905,0.905,0.905,,0.9056718349456788
295,1,0.9069767441860463,0.9069767441860463,0.9069767441860463,0.9069767441860463,,0.8017433881759644
190,1,0.9077514413837284,0.9077514413837284,0.9077514413837284,0.9077514413837284,,0.9415803551673888
62,1,0.9098039215686274,0.9098039215686274,0.9098039215686274,0.9098039215686274,,0.9404464960098268
310,1,0.9108669108669109,0.9108669108669109,0.9108669108669109,0.9108669108669109,,0.9315894842147828
398,1,0.9143356643356644,0.9143356643356644,0.9143356643356644,0.9143356643356644,,0.7857981324195862
290,1,0.9152215799614644,0.9152215799614644,0.9152215799614644,0.9152215799614644,,0.9425516724586488
361,1,0.91558334704624,0.91558334704624,0.91558334704624,0.91558334704624,,0.9199056625366212
218,1,0.9158296788796152,0.9158296788796152,0.9158296788796152,0.9158296788796152,,0.9273276329040528
195,1,0.9180072651790347,0.9180072651790347,0.9180072651790347,0.9180072651790347,,0.9346010088920592
181,1,0.918204964990452,0.918204964990452,0.918204964990452,0.918204964990452,,0.9418866634368896
45,1,0.9182692307692308,0.9182692307692308,0.9182692307692308,0.9182692307692308,,0.950332760810852
257,1,0.9200394866732478,0.9200394866732478,0.9200394866732478,0.9200394866732478,,0.8755695819854736
154,1,0.92012987012987,0.92012987012987,0.92012987012987,0.92012987012987,,0.8692222833633423
21,1,0.9208534067446662,0.9208534067446662,0.9208534067446662,0.9208534067446662,,0.7210772037506104
136,1,0.9209486166007904,0.9209486166007904,0.9209486166007904,0.9209486166007904,,0.9188660383224488
41,1,0.921015514809591,0.921015514809591,0.921015514809591,0.921015514809591,,0.8668947815895081
331,1,0.921161825726141,0.921161825726141,0.921161825726141,0.921161825726141,,0.897223174571991
34,1,0.9220246238030096,0.9220246238030096,0.9220246238030096,0.9220246238030096,,0.951801598072052
366,1,0.922754491017964,0.922754491017964,0.922754491017964,0.922754491017964,,0.9316361546516418
14,1,0.9233149468586036,0.9233149468586036,0.9233149468586036,0.9233149468586036,,0.9591827392578124
256,1,0.9244444444444444,0.9244444444444444,0.9244444444444444,0.9244444444444444,,0.8598987460136414
260,1,0.9244444444444444,0.9244444444444444,0.9244444444444444,0.9244444444444444,,0.9221554398536682
240,1,0.9248704663212436,0.9248704663212436,0.9248704663212436,0.9248704663212436,,1.0105770826339722
147,1,0.926634768740032,0.926634768740032,0.926634768740032,0.926634768740032,,0.9133942723274232
47,1,0.9267241379310344,0.9267241379310344,0.9267241379310344,0.9267241379310344,,0.9242655634880066
164,1,0.9267676767676768,0.9267676767676768,0.9267676767676768,0.9267676767676768,,0.8909465670585632
298,1,0.9269662921348316,0.9269662921348316,0.9269662921348316,0.9269662921348316,,0.8571963310241699
128,1,0.9275491949910556,0.9275491949910556,0.9275491949910556,0.9275491949910556,,0.9158059358596802
308,1,0.9276859504132232,0.9276859504132232,0.9276859504132232,0.9276859504132232,,0.8861403465270996
155,1,0.9287833827893176,0.9287833827893176,0.9287833827893176,0.9287833827893176,,0.9372171759605408
53,1,0.9287925696594428,0.9287925696594428,0.9287925696594428,0.9287925696594428,,0.8254547715187073
49,1,0.9289940828402368,0.9289940828402368,0.9289940828402368,0.9289940828402368,,0.9445481896400452
105,1,0.9295270397588092,0.9295270397588092,0.9295270397588092,0.9295270397588092,,0.918758749961853
11,1,0.9298469387755102,0.9298469387755102,0.9298469387755102,0.9298469387755102,,0.957834243774414
146,1,0.9303030303030304,0.9303030303030304,0.9303030303030304,0.9303030303030304,,0.8313049674034119
258,1,0.9308755760368664,0.9308755760368664,0.9308755760368664,0.9308755760368664,,0.8582010865211487
96,1,0.9325626204238922,0.9325626204238922,0.9325626204238922,0.9325626204238922,,0.7796512246131897
197,1,0.9326750448833034,0.9326750448833034,0.9326750448833034,0.9326750448833034,,0.8579652905464172
274,1,0.9329268292682928,0.9329268292682928,0.9329268292682928,0.9329268292682928,,0.9547178149223328
6,1,0.9329529243937232,0.9329529243937232,0.9329529243937232,0.9329529243937232,,0.9472156763076782
230,1,0.9345939933259176,0.9345939933259176,0.9345939933259176,0.9345939933259176,,0.8766462802886963
50,1,0.9348148148148148,0.9348148148148148,0.9348148148148148,0.9348148148148148,,0.9031526446342468
93,1,0.9352128454070202,0.9352128454070202,0.9352128454070202,0.9352128454070202,,0.9383573532104492
114,1,0.9352791878172588,0.9352791878172588,0.9352791878172588,0.9352791878172588,,0.8812430500984192
339,1,0.9352890422778256,0.9352890422778256,0.9352890422778256,0.9352890422778256,,0.8473600745201111
10,1,0.935483870967742,0.935483870967742,0.935483870967742,0.935483870967742,,0.8741311430931091
338,1,0.9367588932806324,0.9367588932806324,0.9367588932806324,0.9367588932806324,,0.9537227749824524
203,1,0.9371859296482412,0.9371859296482412,0.9371859296482412,0.9371859296482412,,0.9225345253944396
78,1,0.9373104145601616,0.9373104145601616,0.9373104145601616,0.9373104145601616,,0.9284930229187012
119,1,0.9374385849983624,0.9374385849983624,0.9374385849983624,0.9374385849983624,,0.8683503270149231
212,1,0.939222042139384,0.939222042139384,0.939222042139384,0.939222042139384,,0.9163397550582886
148,1,0.9398443029016278,0.9398443029016278,0.9398443029016278,0.9398443029016278,,0.913681983947754
170,1,0.9401368301026226,0.9401368301026226,0.9401368301026226,0.9401368301026226,,0.9794320464134216
51,1,0.940809968847352,0.940809968847352,0.940809968847352,0.940809968847352,,0.9193383455276488
341,1,0.9409090909090908,0.9409090909090908,0.9409090909090908,0.9409090909090908,,0.944147765636444
344,1,0.9416761041902604,0.9416761041902604,0.9416761041902604,0.9416761041902604,,0.930879771709442
374,1,0.9417389764476712,0.9417389764476712,0.9417389764476712,0.9417389764476712,,0.8950439691543579
99,1,0.943650126156434,0.943650126156434,0.943650126156434,0.943650126156434,,0.8453711867332458
186,1,0.9437621202327084,0.9437621202327084,0.9437621202327084,0.9437621202327084,,0.9834291338920592
161,1,0.9440281030444964,0.9440281030444964,0.9440281030444964,0.9440281030444964,,0.9804521799087524
37,1,0.944104134762634,0.944104134762634,0.944104134762634,0.944104134762634,,0.8879031538963318
57,1,0.9447236180904522,0.9447236180904522,0.9447236180904522,0.9447236180904522,,0.9371148347854614
345,1,0.9455709711846318,0.9455709711846318,0.9455709711846318,0.9455709711846318,,0.9713040590286256
124,1,0.9460806524694156,0.9460806524694156,0.9460806524694156,0.9460806524694156,,0.8119433522224426
27,1,0.9465208143421452,0.9465208143421452,0.9465208143421452,0.9465208143421452,,0.8704712390899658
367,1,0.9476790556707608,0.9476790556707608,0.9476790556707608,0.9476790556707608,,0.9615046381950378
97,1,0.950611849634651,0.950611849634651,0.950611849634651,0.950611849634651,,0.8729217648506165
269,1,0.9511826874685456,0.9511826874685456,0.9511826874685456,0.9511826874685456,,0.9570035338401794
25,1,0.9515418502202644,0.9515418502202644,0.9515418502202644,0.9515418502202644,,0.9844891428947448
385,1,0.952098178939034,0.952098178939034,0.952098178939034,0.952098178939034,,0.936381995677948
173,1,0.952203136669156,0.952203136669156,0.952203136669156,0.952203136669156,,0.9598938822746276
228,1,0.9529386012914524,0.9529386012914524,0.9529386012914524,0.9529386012914524,,0.8838964104652405
371,1,0.9529702970297028,0.9529702970297028,0.9529702970297028,0.9529702970297028,,0.9153969883918762
131,1,0.9535371702637888,0.9535371702637888,0.9535371702637888,0.9535371702637888,,0.92532217502594
167,1,0.953789279112754,0.953789279112754,0.953789279112754,0.953789279112754,,0.9477488994598388
117,1,0.9560483870967742,0.9560483870967742,0.9560483870967742,0.9560483870967742,,0.8915413022041321
56,1,0.9566010211524436,0.9566010211524436,0.9566010211524436,0.9566010211524436,,0.824885368347168
306,1,0.9566367778921064,0.9566367778921064,0.9566367778921064,0.9566367778921064,,0.9273021221160888
98,1,0.9568916619398752,0.9568916619398752,0.9568916619398752,0.9568916619398752,,0.9718704223632812
138,1,0.9569190600522192,0.9569190600522192,0.9569190600522192,0.9569190600522192,,0.9217886924743652
5,1,0.9569288389513108,0.9569288389513108,0.9569288389513108,0.9569288389513108,,0.7605602145195007
282,1,0.9572857529061908,0.9572857529061908,0.9572857529061908,0.9572857529061908,,0.8485477566719055
403,1,0.9573320255026974,0.9573320255026974,0.9573320255026974,0.9573320255026974,,0.9290092587471008
224,1,0.9574937027707808,0.9574937027707808,0.9574937027707808,0.9574937027707808,,0.7912241816520691
223,1,0.9579903491342606,0.9579903491342606,0.9579903491342606,0.9579903491342606,,0.8796858787536621
402,1,0.9582366589327146,0.9582366589327146,0.9582366589327146,0.9582366589327146,,0.9354615211486816
285,1,0.9585095137420718,0.9585095137420718,0.9585095137420718,0.9585095137420718,,0.93912273645401
8,1,0.9588405797101448,0.9588405797101448,0.9588405797101448,0.9588405797101448,,0.8524718880653381
275,1,0.9591895803183792,0.9591895803183792,0.9591895803183792,0.9591895803183792,,1.0179580450057983
315,1,0.9593220338983052,0.9593220338983052,0.9593220338983052,0.9593220338983052,,0.8302372694015503
87,1,0.959378733572282,0.959378733572282,0.959378733572282,0.959378733572282,,0.8486440777778625
220,1,0.9596255119953188,0.9596255119953188,0.9596255119953188,0.9596255119953188,,0.9382280707359314
80,1,0.9602853745541022,0.9602853745541022,0.9602853745541022,0.9602853745541022,,0.94795823097229
118,1,0.9605107590446914,0.9605107590446914,0.9605107590446914,0.9605107590446914,,0.75813889503479
281,1,0.9613946437594744,0.9613946437594744,0.9613946437594744,0.9613946437594744,,0.9643581509590148
73,1,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9615384615384616,,0.974271833896637
95,1,0.9622532776257025,0.9622532776257025,0.9622532776257025,0.9622532776257025,,0.9314020872116088
293,1,0.9630818619582664,0.9630818619582664,0.9630818619582664,0.9630818619582664,,0.9602301120758056
299,1,0.9631419036708672,0.9631419036708672,0.9631419036708672,0.9631419036708672,,0.9340750575065612
324,1,0.963531669865643,0.963531669865643,0.963531669865643,0.963531669865643,,0.9237056970596312
313,1,0.9636741048261548,0.9636741048261548,0.9636741048261548,0.9636741048261548,,0.8664799332618713
340,1,0.963717693836978,0.963717693836978,0.963717693836978,0.963717693836978,,0.8850464820861816
92,1,0.9637418965777176,0.9637418965777176,0.9637418965777176,0.9637418965777176,,0.8586989045143127
198,1,0.9640366972477064,0.9640366972477064,0.9640366972477064,0.9640366972477064,,0.956487476825714
29,1,0.9649214659685864,0.9649214659685864,0.9649214659685864,0.9649214659685864,,0.9610628485679626
273,1,0.9656148867313916,0.9656148867313916,0.9656148867313916,0.9656148867313916,,1.013984203338623
297,1,0.965669014084507,0.965669014084507,0.965669014084507,0.965669014084507,,0.9349806904792786
177,1,0.9659318637274548,0.9659318637274548,0.9659318637274548,0.9659318637274548,,0.9370430111885072
206,1,0.9659685863874344,0.9659685863874344,0.9659685863874344,0.9659685863874344,,0.9786906838417052
122,1,0.9660611854684512,0.9660611854684512,0.9660611854684512,0.9660611854684512,,0.9379037618637084
