category,count,mean_iou,median_iou,mean_boundary_f1,iou_ge_75,iou_lt_10
cable,281,0.561390303387264,0.6492763379333558,0.6322673622835429,0.3416370106761566,0.11387900355871886
robot_gripper,1042,0.650975994580726,0.7657431330418641,0.6603173636201581,0.5239923224568138,0.10556621880998081
screw,427,0.7076951063803689,0.7971698113207547,0.8417757711090857,0.6697892271662763,0.0936768149882904
glass_object,360,0.7241961676154232,0.897011184720219,0.6873406452828991,0.6638888888888889,0.10555555555555556
tool,296,0.7343209101696226,0.8436053135050929,0.7442476101202378,0.6216216216216216,0.05405405405405406
box,352,0.8350065313754983,0.9563397032909751,0.8114785239034957,0.8352272727272727,0.07102272727272728
connector,531,0.8408537303269198,0.9152202937249666,0.8993162838192298,0.8907721280602636,0.04331450094161959
metal_part,555,0.8746848149093509,0.9523323118828737,0.9000866957631547,0.8972972972972973,0.04504504504504504
plastic_object,627,0.8819204670161207,0.9541516245487365,0.9120152634940019,0.8931419457735247,0.03349282296650718
