row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,boundary_f1,latency_sec,fps,mask_output_path,visualization_output_path,device,model_type
0,result_2018-08-27-15-54-36.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-54-36.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00000_result_2018-08-27-15-54-36_obj3.png,457.0,192.0,0.7821316719055176,0.8921154674709177,0.6027420595523592,0.15181476899942936,6.586974420148535,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0000_object_3_sam_point_mask.png,,cuda,vit_b
1,result_2018-08-27-15-54-58.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-54-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00001_result_2018-08-27-15-54-58_obj3.png,457.0,191.0,0.9392487406730652,0.906231250535699,0.7363833414976169,0.15656901399961498,6.386959810594829,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0001_object_3_sam_point_mask.png,,cuda,vit_b
2,result_2018-08-27-15-54-58.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-54-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00002_result_2018-08-27-15-54-58_obj4.png,281.0,232.0,0.9247703552246094,0.20424290316698074,0.0,0.012503122999987681,79.98001779243356,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0002_object_4_sam_point_mask.png,,cuda,vit_b
3,result_2018-08-27-15-55-23.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-23.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00003_result_2018-08-27-15-55-23_obj3.png,456.0,192.0,0.7428600788116455,0.6929877784519373,0.3285726232844253,0.15627998099989782,6.39877221382983,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0003_object_3_sam_point_mask.png,,cuda,vit_b
4,result_2018-08-27-15-55-23.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-23.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00004_result_2018-08-27-15-55-23_obj4.png,281.0,232.0,0.9261401891708374,0.20615722924683894,0.0,0.013077407000309904,76.46775847660797,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0004_object_4_sam_point_mask.png,,cuda,vit_b
5,result_2018-08-27-15-55-23.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-23.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00005_result_2018-08-27-15-55-23_obj5.png,177.0,63.0,0.5636613965034485,0.1629461111901038,0.11948457633736821,0.012588049999976647,79.4404216699056,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0005_object_5_sam_point_mask.png,,cuda,vit_b
6,result_2018-08-27-15-55-46.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-46.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00006_result_2018-08-27-15-55-46_obj3.png,457.0,192.0,0.8730722069740295,0.8943228454172366,0.6696511546086074,0.15805891400032124,6.326754845335503,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0006_object_3_sam_point_mask.png,,cuda,vit_b
7,result_2018-08-27-15-55-46.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-46.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00007_result_2018-08-27-15-55-46_obj4.png,281.0,232.0,0.9267978072166443,0.2051235132662397,0.0,0.01237098399997194,80.83431358429274,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0007_object_4_sam_point_mask.png,,cuda,vit_b
8,result_2018-08-27-15-55-46.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-46.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00008_result_2018-08-27-15-55-46_obj5.png,178.0,54.0,0.8027635216712952,0.4362533907770863,0.2854892695412483,0.012421776999872236,80.50377977404405,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0008_object_5_sam_point_mask.png,,cuda,vit_b
9,result_2018-08-27-15-55-46.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-55-46.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00009_result_2018-08-27-15-55-46_obj6.png,126.0,192.0,0.9355902671813965,0.14882538144829258,0.0,0.01233847900039109,81.04726684450355,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0009_object_6_sam_point_mask.png,,cuda,vit_b
10,result_2018-08-27-15-56-34.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00010_result_2018-08-27-15-56-34_obj3.png,457.0,188.0,0.8760654330253601,0.8655734750878458,0.5351506603938686,0.1564079829995535,6.393535552484266,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0010_object_3_sam_point_mask.png,,cuda,vit_b
11,result_2018-08-27-15-56-34.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00011_result_2018-08-27-15-56-34_obj4.png,279.0,229.0,0.9492530226707458,0.22328421611575733,0.0,0.012790806999873894,78.18114994697825,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0011_object_4_sam_point_mask.png,,cuda,vit_b
12,result_2018-08-27-15-56-34.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00012_result_2018-08-27-15-56-34_obj5.png,178.0,54.0,0.76893550157547,0.4204237693165525,0.2502094554159186,0.013462601999890467,74.27984575404786,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0012_object_5_sam_point_mask.png,,cuda,vit_b
13,result_2018-08-27-15-56-34.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00013_result_2018-08-27-15-56-34_obj6.png,126.0,192.0,0.9380698800086975,0.14870023632066898,0.0,0.012587047000124585,79.44675188629249,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0013_object_6_sam_point_mask.png,,cuda,vit_b
14,result_2018-08-27-15-56-34.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-34.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00014_result_2018-08-27-15-56-34_obj7.png,376.0,302.0,0.5958398580551147,0.03910105898701423,0.0,0.012525895000180753,79.83461461121698,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0014_object_7_sam_point_mask.png,,cuda,vit_b
15,result_2018-08-27-15-56-58.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00015_result_2018-08-27-15-56-58_obj3.png,457.0,188.0,0.8401627540588379,0.846070558513038,0.45175447426167137,0.15913800900034403,6.283853909456905,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0015_object_3_sam_point_mask.png,,cuda,vit_b
16,result_2018-08-27-15-56-58.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00016_result_2018-08-27-15-56-58_obj4.png,257.0,249.0,0.7542431354522705,0.0,0.0034188034188034184,0.012359532000118634,80.90921241924059,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0016_object_4_sam_point_mask.png,,cuda,vit_b
17,result_2018-08-27-15-56-58.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00017_result_2018-08-27-15-56-58_obj5.png,178.0,54.0,0.7800189852714539,0.42451324609000957,0.2570306328922168,0.012429486000655743,80.45384981705945,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0017_object_5_sam_point_mask.png,,cuda,vit_b
18,result_2018-08-27-15-56-58.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00018_result_2018-08-27-15-56-58_obj6.png,118.0,192.0,0.9058022499084473,0.1371797601305798,0.102880658436214,0.012470941000174207,80.18641095215116,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0018_object_6_sam_point_mask.png,,cuda,vit_b
19,result_2018-08-27-15-56-58.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00019_result_2018-08-27-15-56-58_obj7.png,380.0,306.0,0.6414662599563599,0.07211589298932009,0.0,0.01232993899975554,81.10340205412423,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0019_object_7_sam_point_mask.png,,cuda,vit_b
20,result_2018-08-27-15-56-58.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-56-58.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00020_result_2018-08-27-15-56-58_obj8.png,271.0,215.0,0.7302640676498413,0.06460210010127392,0.0,0.012699605000307201,78.74260655948041,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0020_object_8_sam_point_mask.png,,cuda,vit_b
21,result_2018-08-27-15-57-26.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00021_result_2018-08-27-15-57-26_obj3.png,457.0,188.0,0.8467013835906982,0.8426733831069533,0.4506323189993512,0.15795544400043582,6.330899237618178,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0021_object_3_sam_point_mask.png,,cuda,vit_b
22,result_2018-08-27-15-57-26.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00022_result_2018-08-27-15-57-26_obj4.png,257.0,249.0,0.7473181486129761,0.0,0.0,0.012681013000474195,78.85805337180916,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0022_object_4_sam_point_mask.png,,cuda,vit_b
23,result_2018-08-27-15-57-26.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00023_result_2018-08-27-15-57-26_obj5.png,178.0,54.0,0.783173143863678,0.4252654937391029,0.2519556958638771,0.013357301999349147,74.86541818465483,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0023_object_5_sam_point_mask.png,,cuda,vit_b
24,result_2018-08-27-15-57-26.png,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00024_result_2018-08-27-15-57-26_obj6.png,110.0,201.0,0.7423090934753418,0.07728937728937729,0.15352743146757425,0.014114087000052677,70.8511999392003,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0024_object_6_sam_point_mask.png,,cuda,vit_b
25,result_2018-08-27-15-57-26.png,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00025_result_2018-08-27-15-57-26_obj7.png,380.0,306.0,0.6405399441719055,0.07221840114279668,0.0,0.014741797000169754,67.83433525698969,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0025_object_7_sam_point_mask.png,,cuda,vit_b
26,result_2018-08-27-15-57-26.png,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00026_result_2018-08-27-15-57-26_obj8.png,274.0,216.0,0.656237006187439,0.05633956897494804,0.0,0.012494457000684633,80.03549093371605,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0026_object_8_sam_point_mask.png,,cuda,vit_b
27,result_2018-08-27-15-57-26.png,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-26.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00027_result_2018-08-27-15-57-26_obj9.png,147.0,162.0,0.900235652923584,0.8847854356306892,0.8901929392929875,0.01239538200024981,80.67520629697789,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0027_object_9_sam_point_mask.png,,cuda,vit_b
28,result_2018-08-27-15-57-50.png,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00028_result_2018-08-27-15-57-50_obj3.png,453.0,198.0,0.897125244140625,0.4099296429045533,0.032977691561590694,0.15591330500046752,6.413820808923276,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0028_object_3_sam_point_mask.png,,cuda,vit_b
29,result_2018-08-27-15-57-50.png,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00029_result_2018-08-27-15-57-50_obj4.png,257.0,248.0,0.6891116499900818,0.0,0.0,0.01430028999948263,69.92865179910191,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0029_object_4_sam_point_mask.png,,cuda,vit_b
30,result_2018-08-27-15-57-50.png,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID10/floor/bottom/box/seq03/rgb/result_2018-08-27-15-57-50.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/gt_binary_masks/00030_result_2018-08-27-15-57-50_obj5.png,178.0,54.0,0.7850169539451599,0.4134569282403708,0.22477064220183487,0.012902131999908306,77.50657023250939,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/ocid_full/pilot500/sam_vit_b_point/masks/row_0030_object_5_sam_point_mask.png,,cuda,vit_b
