model,prompt_type,split,image_path,instance_id,category,challenge,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,3,metal_part,reflective_metal,0.9819230769230769,1.0,0.9425297379493713,0.13960897057196625,7.162863502990415,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,4,tool,reflective_metal,0.940180102915952,0.9484669311525982,0.9405921697616577,0.10051908757096888,9.94835930334103,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,5,box,reflective_metal,0.9748675539475384,0.996512617733476,0.9769231081008911,0.10080184956833753,9.920452891313872,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,6,metal_part,reflective_metal,0.9790618079323535,0.9833333333333333,0.9628593921661377,0.10103424557538736,9.897634156666648,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,7,metal_part,reflective_metal,0.9837683417737956,0.9949238578680203,0.9715562462806702,0.09888196757466565,10.11306737241956,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,8,screw,reflective_metal;small_parts,0.9138755980861244,1.0,0.8838722705841064,0.09930232956477474,10.070257207286378,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000000.png,9,metal_part,reflective_metal,0.9868024132730016,1.0,0.9765716791152954,0.09903817657115203,10.097116431475994,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,11,connector,transparent_glass;partial_occlusion;small_parts,0.9704807421984819,1.0,0.947748601436615,0.07730100942821341,12.936441676465597,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,12,glass_object,transparent_glass;partial_occlusion,0.9630335924893648,0.9757792539601431,0.9553552865982056,0.07770439142872679,12.869285527025012,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,13,glass_object,transparent_glass;partial_occlusion,0.9902155887230514,1.0,0.9841946363449097,0.07738628742767364,12.922186000131026,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,14,cable,transparent_glass;partial_occlusion,0.9438122332859175,0.9739186114319037,0.9248770475387573,0.07730546843335365,12.935695498205497,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,15,robot_gripper,transparent_glass;partial_occlusion,0.8739965784971707,0.6781177977458798,0.9350268244743347,0.07736246142407513,12.926165760398115,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,16,robot_gripper,transparent_glass;partial_occlusion,0.5188300158863658,0.6442035830672128,0.7521979212760925,0.07754574042441423,12.895614827157722,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000001.png,17,robot_gripper,transparent_glass;partial_occlusion,0.5909090909090909,0.6430252679750356,0.6753266453742981,0.07750852842686332,12.901806037300725,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,20,glass_object,partial_occlusion;transparent_glass,0.979530853130136,0.9749947617204286,0.9795907735824585,0.05904103567122042,16.9373722637364,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,21,box,partial_occlusion,0.9867922866954302,1.0,0.9876374006271362,0.05755962966617921,17.373287594092677,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,22,screw,partial_occlusion;small_parts,0.9561200923787528,1.0,0.9436439871788025,0.05731501466329468,17.447435124541872,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,23,metal_part,partial_occlusion;reflective_metal,0.9866666666666667,1.0,0.9815102815628052,0.057314435671691574,17.44761137888887,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,24,box,partial_occlusion,0.9885264828979651,1.0,0.9907037019729614,0.05746641366244552,17.4014687235216,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,25,metal_part,partial_occlusion;reflective_metal,0.9667959282598158,1.0,0.9779194593429565,0.05750416166524196,17.390045712194844,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,26,robot_gripper,partial_occlusion,0.9686528847453046,0.9519071310116085,0.9720845818519592,0.057569365668718495,17.37034946249843,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,27,robot_gripper,partial_occlusion,0.9090361445783133,0.8546669345925851,0.9516056180000305,0.057534034666281916,17.38101639838679,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000002.png,28,robot_gripper,partial_occlusion,0.8263803680981595,0.71149873766353,0.9531227946281433,0.05728777667213257,17.45573066525457,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,31,box,small_parts,0.9789013125911522,0.9178098911292292,0.9853984117507935,0.049573776823473796,20.171955095551397,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,32,cable,small_parts,0.9711468224981739,1.0,0.9719876050949097,0.049810584818425756,20.07605418899004,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,33,metal_part,small_parts;reflective_metal,0.9393223010244287,0.9542743538767395,0.9524506330490112,0.049386874818248376,20.248294788446536,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,34,screw,small_parts,0.9494949494949495,1.0,0.8925030827522278,0.0496619228235266,20.136151464644154,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,35,connector,small_parts,0.9839773798303487,1.0,0.9672892689704895,0.04930198481650388,20.283159059861,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,36,screw,small_parts,0.8861607142857143,0.9941520467836257,0.932120144367218,0.04947708182060689,20.211377939098792,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,37,plastic_object,small_parts,0.9800635654435135,1.0,0.9683051109313965,0.04988583381980954,20.045770982039848,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,38,tool,small_parts;reflective_metal,0.9595674659144334,0.9684387047382955,0.858871579170227,0.04979284182098292,20.083208016028433,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,39,metal_part,small_parts;reflective_metal,0.9811715481171548,0.9963369963369962,0.9694545865058899,0.049399660814908035,20.24305397048831,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,40,plastic_object,small_parts,0.9875685557586837,1.0,0.9776023030281067,0.04962947382062504,20.14931698881763,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000003.png,41,plastic_object,small_parts,0.9177304964539007,0.9929188197282359,0.8490182757377625,0.049700567820929624,20.120494470062887,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,44,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.9614966653171677,0.7780297394824791,0.9649906754493713,0.06458853162530431,15.482624776195141,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,45,plastic_object,dynamic_scene;partial_occlusion,0.9844587939148517,1.0,0.9911496639251709,0.06294835562493972,15.88603848459874,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,46,plastic_object,dynamic_scene;partial_occlusion,0.9959894896971373,0.9911894273127753,0.9857573509216309,0.06273938462163642,15.93895136254075,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,47,plastic_object,dynamic_scene;partial_occlusion,0.9823350253807107,1.0,0.9902923703193665,0.06312918163075665,15.840534823483253,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,48,box,dynamic_scene;partial_occlusion,0.9823434991974318,0.957602211252889,0.9875831007957458,0.0628098536244579,15.921068786102124,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,49,robot_gripper,dynamic_scene;partial_occlusion,0.968419484582154,0.9212478364027362,0.957392156124115,0.06417674662861828,15.581967808166688,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,50,robot_gripper,dynamic_scene;partial_occlusion,0.9582689335394127,1.0,0.970339834690094,0.06367651362870674,15.704377375792422,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000004.png,51,robot_gripper,dynamic_scene;partial_occlusion,0.9834783891429414,1.0,0.9800959825515747,0.06304561562774325,15.861531211060926,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,54,box,reflective_metal;partial_occlusion,0.9876299070139268,0.989788972089857,0.9794998168945312,0.059210131555220064,16.88900148900004,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,55,metal_part,reflective_metal;partial_occlusion,0.9593667546174143,1.0,0.9684464931488037,0.057932093556802206,17.26158919182687,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,56,screw,reflective_metal;partial_occlusion;small_parts,0.9529085872576177,1.0,0.9436390995979309,0.05778734755505058,17.304826096185835,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,57,plastic_object,reflective_metal;partial_occlusion,0.9801196340605207,1.0,0.9892873764038086,0.05760282355832816,17.36026010925329,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,58,tool,reflective_metal;partial_occlusion,0.9520671060515279,0.9975550122249389,0.9262879490852356,0.057671903551737264,17.339465812896282,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,59,tool,reflective_metal;partial_occlusion,0.9567927773000859,0.9814814814814815,0.9402844905853271,0.05788364455576003,17.276037258446774,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,60,robot_gripper,reflective_metal;partial_occlusion,0.937449374493745,0.8199522953505396,0.9032030701637268,0.05783452356182453,17.290710434071613,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,61,robot_gripper,reflective_metal;partial_occlusion,0.9285714285714286,0.9203632636521822,0.9591881632804871,0.05755948555371207,17.373331091829208,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000005.png,62,robot_gripper,reflective_metal;partial_occlusion,0.4942528735632184,0.5596986667198118,0.8574939966201782,0.05749361855770177,17.39323467692992,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,65,plastic_object,transparent_glass;partial_occlusion,0.9611842105263158,0.9971014492753623,0.9797025322914124,0.0588657258922467,16.987813958677634,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,66,metal_part,transparent_glass;reflective_metal;partial_occlusion,0.8654970760233918,1.0,0.8005143404006958,0.05745739288977347,17.404200742599034,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,67,glass_object,transparent_glass;partial_occlusion,0.9847047233888111,1.0,0.9628164768218994,0.05698667388787726,17.547962212490688,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,68,glass_object,transparent_glass;partial_occlusion,0.9892193308550186,0.9953051643192489,0.9549837708473206,0.057241158887336496,17.469946790703965,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,69,plastic_object,transparent_glass;partial_occlusion,0.9792239535594256,1.0,0.9746394753456116,0.05731211089005228,17.448319115629904,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,70,cable,transparent_glass;partial_occlusion,0.7915049590340664,0.5529034841810172,0.9263955354690552,0.05696201688988367,17.555558152604632,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,71,robot_gripper,transparent_glass;partial_occlusion,0.9719333906653116,0.9566488511260336,0.9715155959129333,0.056952341888973024,17.558540471425594,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,72,robot_gripper,transparent_glass;partial_occlusion,0.9742895805142084,1.0,0.9784485101699829,0.05735561088658869,17.435085853715968,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000006.png,73,robot_gripper,transparent_glass;partial_occlusion,0.854383932020085,0.8530805687203791,0.8928050398826599,0.057188086888345424,17.486159345606538,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,76,cable,partial_occlusion,0.8556701030927835,1.0,0.8729950785636902,0.06450620624855219,15.502384315500565,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,77,tool,partial_occlusion;reflective_metal,0.9010856453558505,1.0,0.934471845626831,0.06302804524784733,15.865952943132948,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,78,plastic_object,partial_occlusion,0.9613138686131387,1.0,0.9648405909538269,0.06309910725576628,15.84808475889515,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,79,plastic_object,partial_occlusion,0.9841108857336038,1.0,0.9708608984947205,0.06275678424754005,15.934532210184083,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,80,connector,partial_occlusion;small_parts,0.9612068965517241,1.0,0.9423783421516418,0.0627048152473435,15.947738559717152,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,81,robot_gripper,partial_occlusion,0.7635775181559836,0.6772055282920282,0.897175669670105,0.06259434324783797,15.97588453066069,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,82,robot_gripper,partial_occlusion,0.9014502307185234,0.880137519460301,0.955915629863739,0.06286537924643198,15.907006558888396,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000007.png,83,robot_gripper,partial_occlusion,0.8601493550577054,0.8543599575473313,0.9299691319465637,0.06275215425011993,15.935707896404033,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,86,cable,small_parts;partial_occlusion,0.859983429991715,0.9505567161960204,0.8344137668609619,0.04855635075000464,20.59462839677886,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,87,screw,small_parts;partial_occlusion,0.8976897689768977,1.0,0.8845145106315613,0.049231353750656126,20.312258831328045,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,88,screw,small_parts;partial_occlusion,0.9337899543378996,1.0,0.9564133882522583,0.0470701487538463,21.24488718379684,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,89,tool,small_parts;reflective_metal;partial_occlusion,0.9742574257425742,1.0,0.9792044162750244,0.047199763746903045,21.186546724306723,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,90,connector,small_parts;partial_occlusion,0.9798893916540975,1.0,0.9776613116264343,0.04725337274794583,21.162510564782306,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,91,plastic_object,small_parts;partial_occlusion,0.952021563342318,0.9019657577679138,0.9838035106658936,0.04729486874930444,21.143942809117256,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,92,box,small_parts;partial_occlusion,0.9702775038737851,0.9989395546129375,0.9551388025283813,0.047271299747080775,21.154484969746463,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,93,tool,small_parts;reflective_metal;partial_occlusion,0.9564820450395618,0.9766945383383739,0.9439869523048401,0.0471627887491195,21.20315669455974,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,94,box,small_parts;partial_occlusion,0.9908177905308465,1.0,0.9839072227478027,0.047390076750161825,21.101464031635807,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,95,robot_gripper,small_parts;partial_occlusion,0.9592294600030945,0.8561947233736886,0.9517767429351807,0.04759215875310474,21.011864689469746,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,96,robot_gripper,small_parts;partial_occlusion,0.9061129739489295,0.8841956115063287,0.9143210053443909,0.04698987875235616,21.281178554857583,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000008.png,97,robot_gripper,small_parts;partial_occlusion,0.9559826410415375,1.0,0.9615199565887451,0.047016736749355914,21.26902182367429,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,100,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.8850284784377542,0.6482807107247859,0.9130865335464478,0.0692571262864346,14.438947349102905,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,101,plastic_object,dynamic_scene;partial_occlusion,0.9784688995215312,1.0,0.9843308329582214,0.07102781628262683,14.078991194392058,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,102,plastic_object,dynamic_scene;partial_occlusion,0.978447806683357,1.0,0.9841675162315369,0.0692586312818873,14.438633589652277,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,103,plastic_object,dynamic_scene;partial_occlusion,0.890116763969975,0.7646823233078716,0.9434496760368347,0.06931935629316804,14.425985085186916,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,104,plastic_object,dynamic_scene;partial_occlusion,0.9815465729349736,1.0,0.972033679485321,0.0693116022905867,14.427598943789118,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,105,robot_gripper,dynamic_scene;partial_occlusion,0.9611328011188159,0.893440766070521,0.9577143788337708,0.06983507028261166,14.319452904581548,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000009.png,106,robot_gripper,dynamic_scene;partial_occlusion,0.9436749769159741,0.94841335047411,0.8854730129241943,0.06946700728648075,14.395322888691851,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,110,glass_object,transparent_glass;partial_occlusion,0.9424124513618677,0.7569238696380266,0.9334836602210999,0.06273614800466021,15.93977366805685,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,111,plastic_object,transparent_glass;partial_occlusion,0.9743589743589743,1.0,0.9706043004989624,0.0627438900019115,15.937806852102012,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,112,glass_object,transparent_glass;partial_occlusion,0.9854721549636803,1.0,0.9854671955108643,0.06308442799945624,15.851772485099168,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,113,box,transparent_glass;partial_occlusion,0.9550399644760214,0.8431736099040115,0.9858740568161011,0.06270883099659841,15.94671729814648,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,114,glass_object,transparent_glass;partial_occlusion,0.9912530899410534,1.0,0.9797952175140381,0.06270902899723296,15.946666947181162,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,115,plastic_object,transparent_glass;partial_occlusion,0.9715083798882681,1.0,0.965579628944397,0.06300429300335963,15.871934313216975,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,116,robot_gripper,transparent_glass;partial_occlusion,0.9652592544401796,0.967853697907439,0.9524536728858948,0.0631075579995013,15.845962539192254,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000011.png,118,robot_gripper,transparent_glass;partial_occlusion,0.9815789473684211,1.0,0.969322919845581,0.06282857800124475,15.916323937495262,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,121,box,partial_occlusion,0.9911025751577627,1.0,0.9955565333366394,0.05313491680281004,18.82001629382649,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,122,connector,partial_occlusion;small_parts,0.9856150793650794,1.0,0.9856130480766296,0.05310110179707408,18.832000959631706,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,123,box,partial_occlusion,0.9685704629942549,0.9816108560613735,0.9608290195465088,0.0531675327962148,18.808471023714567,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,124,metal_part,partial_occlusion;reflective_metal,0.5461747759282971,0.46067918175521044,0.8862167596817017,0.05311949780443683,18.82547918057453,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,125,metal_part,partial_occlusion;reflective_metal,0.9142173161324644,0.7867523671632207,0.9645150303840637,0.05309023980371421,18.835853891359513,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,126,cable,partial_occlusion,0.8510111432108955,0.9190695067868672,0.9249498844146729,0.05334212980378652,18.74690800083154,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,127,connector,partial_occlusion;small_parts,0.9689681923972071,1.0,0.9576696753501892,0.05521228280267678,18.11191186522573,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,128,robot_gripper,partial_occlusion,0.8882946761206586,0.6903232785234353,0.9068458676338196,0.05305510080652311,18.848329091800544,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,129,robot_gripper,partial_occlusion,0.9305634604439386,0.8438523211252349,0.8782474994659424,0.053020846798608544,18.860506015649747,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000012.png,130,robot_gripper,partial_occlusion,0.8921029794619613,0.8645282493737824,0.9335941076278687,0.053372558797127566,18.736219932813462,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,132,screw,small_parts,0.6989247311827957,1.0,0.8347426056861877,0.04472286000124698,22.359929574542363,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,133,screw,small_parts,0.9054726368159204,1.0,0.9085173010826111,0.044278310996350434,22.584420622602867,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,134,connector,small_parts,0.9641362821279139,1.0,0.9529294967651367,0.04597578299469135,21.750581172602676,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,135,screw,small_parts,0.9761904761904762,1.0,0.9056054353713989,0.04431180300050003,22.567350734717692,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,136,screw,small_parts,0.5816993464052288,0.882716049382716,0.8503950238227844,0.044206264995199696,22.621228011653752,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,137,box,small_parts,0.9865509761388286,0.9971455756422455,0.9896859526634216,0.044146562001305234,22.651820542003566,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,138,connector,small_parts,0.9830428638718794,1.0,0.9747636318206787,0.04416979200211174,22.63990738177328,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,139,connector,small_parts,0.9648876404494382,1.0,0.9580839276313782,0.04439927700038354,22.522889280187187,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,140,connector,small_parts,0.9606413994169096,1.0,0.9460242390632629,0.04407457599770098,22.688817245846266,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,141,screw,small_parts,0.9368770764119602,1.0,0.8952419757843018,0.04418534199682583,22.631939797406968,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,142,box,small_parts,0.9754552652414885,1.0,0.9709885716438293,0.04435101600281016,22.547397785354864,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,143,screw,small_parts,0.9682539682539683,1.0,0.8915448784828186,0.04442812300000626,22.508265766705,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000013.png,144,connector,small_parts,0.9659533073929961,1.0,0.9578168392181396,0.04410457399969275,22.673385304820457,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,147,metal_part,dynamic_scene;reflective_metal;partial_occlusion,0.9724604966139955,1.0,0.9853833913803101,0.05774441378081166,17.31769247490911,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,148,glass_object,dynamic_scene;transparent_glass;partial_occlusion,0.8733148661126501,0.7971749213534397,0.9100678563117981,0.05912681177788828,16.912800976932957,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,149,plastic_object,dynamic_scene;partial_occlusion,0.968011708132971,1.0,0.9821548461914062,0.05760648578062602,17.359156463877127,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,150,plastic_object,dynamic_scene;partial_occlusion,0.9135225999252895,0.823379074264485,0.9687257409095764,0.05739242877381104,17.423901050452038,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,151,connector,dynamic_scene;partial_occlusion;small_parts,0.976027397260274,1.0,0.9619576334953308,0.05731851277879388,17.446370317723417,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,152,box,dynamic_scene;partial_occlusion,0.9774449035812672,0.9888381665492197,0.9751289486885071,0.057243372778531115,17.469271139366647,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,153,robot_gripper,dynamic_scene;partial_occlusion,0.9099589420414399,0.7731907219256111,0.9593281149864197,0.05772615377564863,17.323170427852805,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,154,robot_gripper,dynamic_scene;partial_occlusion,0.8193473193473193,0.8907263294422826,0.8249496221542358,0.05722254377825367,17.475629952334113,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000014.png,155,robot_gripper,dynamic_scene;partial_occlusion,0.5011600928074246,0.5377059648562664,0.8139342069625854,0.057230614779756356,17.473165435114645,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,158,box,reflective_metal,0.9782703934110225,1.0,0.9825382232666016,0.06471826824872551,15.45158773650735,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,159,connector,reflective_metal;small_parts,0.9254385964912281,1.0,0.9534656405448914,0.06311536425073427,15.844002674647736,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,160,tool,reflective_metal,0.8626198083067093,0.774147661669484,0.8602810502052307,0.06285434224719211,15.909799772738422,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,161,tool,reflective_metal,0.8670512292267546,0.7980788071835113,0.9693207144737244,0.06313260024489864,15.83967706257757,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,162,tool,reflective_metal,0.9037307284924091,0.8897088074701965,0.9622714519500732,0.06424411025091104,15.56562922413295,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,163,metal_part,reflective_metal,0.9545151393890889,0.8876060312878684,0.9751821756362915,0.06414032524935465,15.590815857455627,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,164,screw,reflective_metal;small_parts,0.8205128205128205,1.0,0.8028550148010254,0.06303160324478085,15.865057344591692,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000015.png,165,metal_part,reflective_metal,0.9737261146496815,1.0,0.9829285144805908,0.06286379824905453,15.907406613233714,cuda
SAM2.1-Tiny,box,train,data/cogar_sim_500_final/rgb/000016.png,167,cable,transparent_glass;partial_occlusion,0.9809283915077366,1.0,0.9774079918861389,0.08107217949752037,12.334687511769504,cuda
