result_csv,status,rows,mean_iou,median_iou,iou_ge_075,iou_lt_010,mean_boundary_f1,mean_fps
outputs/ocid_full/results/sam_vit_b_box.csv,available,17545,0.8624231647762326,0.8839112963238577,0.9182673126246794,0.0005699629524080935,0.8691325538238913,169.17713095294692
outputs/ocid_full/results/sam_vit_b_point.csv,available,17545,0.6112237663504039,0.7639073729039128,0.5144485608435452,0.10800797948133371,0.6017144998154408,151.90865011918706
outputs/ocid_full/results/sam_vit_b_auto_fast16.csv,available,17545,0.6499972392193917,0.8541213768115942,0.6470789398689085,0.16756910800797947,0.6800130302978263,0.673239069363305
