row_index,file_name,object_id,image_path,gt_mask_path,sam_mask_path,sam_score,stability_score,generated_mask_count,iou,boundary_f1,image_gen_latency_sec,image_gen_fps,device,model_type
18,000002.png,24,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000024_img_000002_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0018_object_24_sam_auto_mask.png,1.0166369676589966,0.9878756999969482,27,0.9873691808011548,1.0,14.437461063999763,0.06926425606047379,cuda,vit_b
19,000002.png,25,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000025_img_000002_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0019_object_25_sam_auto_mask.png,0.9632187485694885,0.9754342436790466,27,0.9666993143976493,0.9708460111767059,14.437461063999763,0.06926425606047379,cuda,vit_b
20,000002.png,26,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000026_img_000002_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0020_object_26_sam_auto_mask.png,0.940502405166626,0.9662722945213318,27,0.9311216224972462,0.9017083055455806,14.437461063999763,0.06926425606047379,cuda,vit_b
21,000002.png,27,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000027_img_000002_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0021_object_27_sam_auto_mask.png,0.9704952239990234,0.9798951148986816,27,0.7082539682539682,0.7873457227975599,14.437461063999763,0.06926425606047379,cuda,vit_b
22,000002.png,28,data/cogar_sim_500_v2/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000028_img_000002_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0022_object_28_sam_auto_mask.png,0.9640668630599976,0.968359112739563,27,0.9252995066948555,1.0,14.437461063999763,0.06926425606047379,cuda,vit_b
23,000003.png,31,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000031_img_000003_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0023_object_31_sam_auto_mask.png,0.9840176105499268,0.9747890830039978,23,0.9928096527948781,0.994798121203776,13.36502675599968,0.07482214725466907,cuda,vit_b
24,000003.png,32,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000032_img_000003_cat_cable.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0024_object_32_sam_auto_mask.png,1.014254093170166,0.9849340915679932,23,0.9598230740877257,1.0,13.36502675599968,0.07482214725466907,cuda,vit_b
25,000003.png,33,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000033_img_000003_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0025_object_33_sam_auto_mask.png,0.9692065715789795,0.9625394344329834,23,0.9379905808477237,0.955489865580241,13.36502675599968,0.07482214725466907,cuda,vit_b
26,000003.png,34,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000034_img_000003_cat_screw.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0026_object_34_sam_auto_mask.png,1.0291001796722412,0.9675185084342957,23,0.0,0.030934599881261134,13.36502675599968,0.07482214725466907,cuda,vit_b
27,000003.png,35,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000035_img_000003_cat_connector.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0027_object_35_sam_auto_mask.png,0.9876545667648315,0.9848484992980957,23,0.9695977549111319,1.0,13.36502675599968,0.07482214725466907,cuda,vit_b
28,000003.png,36,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000036_img_000003_cat_screw.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0028_object_36_sam_auto_mask.png,0.9831438064575195,0.9888888597488403,23,0.8344086021505376,0.9523525908278737,13.36502675599968,0.07482214725466907,cuda,vit_b
29,000003.png,37,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000037_img_000003_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0029_object_37_sam_auto_mask.png,0.9743764400482178,0.9813182950019836,23,0.8078147612156296,0.6877470355731224,13.36502675599968,0.07482214725466907,cuda,vit_b
30,000003.png,38,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000038_img_000003_cat_tool.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0030_object_38_sam_auto_mask.png,0.969971776008606,0.9847215414047241,23,0.9785992217898832,0.9956896551724138,13.36502675599968,0.07482214725466907,cuda,vit_b
31,000003.png,39,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000039_img_000003_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0031_object_39_sam_auto_mask.png,0.9760833382606506,0.9782718420028687,23,0.6759443339960238,0.4903125988958824,13.36502675599968,0.07482214725466907,cuda,vit_b
32,000003.png,40,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000040_img_000003_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0032_object_40_sam_auto_mask.png,1.0044381618499756,0.9840378165245056,23,0.7904174015285126,0.638154808444097,13.36502675599968,0.07482214725466907,cuda,vit_b
33,000003.png,41,data/cogar_sim_500_v2/rgb/000003.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000041_img_000003_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0033_object_41_sam_auto_mask.png,0.9398190975189209,0.9728033542633057,23,0.7075757575757575,0.7245508982035928,13.36502675599968,0.07482214725466907,cuda,vit_b
34,000004.png,44,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000044_img_000004_cat_glass_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0034_object_44_sam_auto_mask.png,0.9565925002098083,0.9797540903091431,38,0.2939811267050555,0.3767314424882033,13.164407041000231,0.07596240353899146,cuda,vit_b
35,000004.png,45,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000045_img_000004_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0035_object_45_sam_auto_mask.png,0.9854081869125366,0.9868044853210449,38,0.9853974527887571,1.0,13.164407041000231,0.07596240353899146,cuda,vit_b
36,000004.png,46,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000046_img_000004_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0036_object_46_sam_auto_mask.png,1.0114994049072266,0.9955112934112549,38,0.9859955629506378,0.9297520661157025,13.164407041000231,0.07596240353899146,cuda,vit_b
37,000004.png,47,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000047_img_000004_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0037_object_47_sam_auto_mask.png,0.9906015396118164,0.9875853657722473,38,0.9756345177664975,1.0,13.164407041000231,0.07596240353899146,cuda,vit_b
38,000004.png,48,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000048_img_000004_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0038_object_48_sam_auto_mask.png,0.9931039810180664,0.9835063815116882,38,0.9814319349315068,0.9992181391712275,13.164407041000231,0.07596240353899146,cuda,vit_b
39,000004.png,49,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000049_img_000004_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0039_object_49_sam_auto_mask.png,0.9500723481178284,0.9790172576904297,38,0.9810451395392396,1.0,13.164407041000231,0.07596240353899146,cuda,vit_b
40,000004.png,50,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000050_img_000004_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0040_object_50_sam_auto_mask.png,0.9981287717819214,0.9924650192260742,38,0.9541000515729757,1.0,13.164407041000231,0.07596240353899146,cuda,vit_b
41,000004.png,51,data/cogar_sim_500_v2/rgb/000004.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000051_img_000004_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0041_object_51_sam_auto_mask.png,0.9470773339271545,0.9665488004684448,38,0.9678650036683786,0.9883870967741936,13.164407041000231,0.07596240353899146,cuda,vit_b
42,000005.png,54,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000054_img_000005_cat_box.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0042_object_54_sam_auto_mask.png,0.9998376369476318,0.9884171485900879,28,0.9861937935402153,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
43,000005.png,55,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000055_img_000005_cat_metal_part.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0043_object_55_sam_auto_mask.png,1.0040489435195923,0.9818570017814636,28,0.9431877958968964,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
44,000005.png,56,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000056_img_000005_cat_screw.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0044_object_56_sam_auto_mask.png,0.968113899230957,0.9814323782920837,28,0.9074074074074074,0.967741935483871,13.350634491000164,0.07490280710434497,cuda,vit_b
45,000005.png,57,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000057_img_000005_cat_plastic_object.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0045_object_57_sam_auto_mask.png,1.0151708126068115,0.9891284704208374,28,0.9877616175948918,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
46,000005.png,58,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000058_img_000005_cat_tool.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0046_object_58_sam_auto_mask.png,0.9515352249145508,0.9707851409912109,28,0.9595410628019324,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
47,000005.png,59,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000059_img_000005_cat_tool.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0047_object_59_sam_auto_mask.png,0.9809733629226685,0.9717167019844055,28,0.9689804772234273,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
48,000005.png,60,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000060_img_000005_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0048_object_60_sam_auto_mask.png,0.9057775735855103,0.9524704217910767,28,0.9312724014336917,0.8409128819470771,13.350634491000164,0.07490280710434497,cuda,vit_b
49,000005.png,61,data/cogar_sim_500_v2/rgb/000005.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500_v2/instance_masks/v2/ann_00000061_img_000005_cat_robot_gripper.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_auto_v2/masks/row_0049_object_61_sam_auto_mask.png,0.9436135292053223,0.9752321839332581,28,0.9477351916376306,1.0,13.350634491000164,0.07490280710434497,cuda,vit_b
