row_index,image_id,file_name,object_id,category_name,challenge_primary,image_path,gt_mask_path,mask_output_path,iou,boundary_f1,fastsam_score,num_candidate_masks,image_latency_sec,selection_latency_sec,total_latency_sec,fps
0,1,000000.png,3,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000003_img_000000_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00000_object_3_fastsam_box_mask.png,0.8920837770678026,1.0,0.8792299628257751,22,0.5720456389972242,0.005312413999490673,0.5773580529967148,1.7320274564624285
1,1,000000.png,4,tool,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000004_img_000000_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00001_object_4_fastsam_box_mask.png,0.7848258706467661,0.99581589958159,0.7099027037620544,22,0.0,0.004678238001361024,0.004678238001361024,213.75569171749567
2,1,000000.png,5,box,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000005_img_000000_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00002_object_5_fastsam_box_mask.png,0.9420360745949251,0.9241486068111455,0.9247444868087769,22,0.0,0.0023694030023762025,0.0023694030023762025,422.0472410126645
3,1,000000.png,6,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000006_img_000000_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00003_object_6_fastsam_box_mask.png,0.9327794561933535,1.0,0.9483434557914734,22,0.0,0.0022483539978566114,0.0022483539978566114,444.7698186999532
4,1,000000.png,7,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000007_img_000000_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00004_object_7_fastsam_box_mask.png,0.9465989344566968,1.0,0.9339475631713867,22,0.0,0.0018073220016958658,0.0018073220016958658,553.3048339264776
5,1,000000.png,8,screw,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000008_img_000000_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00005_object_8_fastsam_box_mask.png,0.7060931899641577,1.0,0.811392068862915,22,0.0,0.002714649999688845,0.002714649999688845,368.3716133257034
6,1,000000.png,9,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000000.png,data/cogar_sim_500_final/instance_masks/final/ann_00000009_img_000000_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00006_object_9_fastsam_box_mask.png,0.7940414507772021,0.9835051546391752,0.5133733153343201,22,0.0,0.0021459520030475687,0.0021459520030475687,465.9936469128165
7,2,000001.png,11,connector,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000011_img_000001_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_00007_object_11_fastsam_box_mask.png,0.8299904489016237,1.0,0.9182386994361877,24,0.04259097400063183,0.006615799000428524,0.049206773001060355,20.322405616366083
8,2,000001.png,12,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000012_img_000001_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00008_object_12_fastsam_box_mask.png,0.018076826512678886,0.5326368292279976,0.8914386630058289,24,0.0,0.0029878290006308816,0.0029878290006308816,334.691175361391
9,2,000001.png,13,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000013_img_000001_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00009_object_13_fastsam_box_mask.png,0.9140577041129527,1.0,0.7756761312484741,24,0.0,0.0025629640003899112,0.0025629640003899112,390.17325247169566
10,2,000001.png,14,cable,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000014_img_000001_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_00010_object_14_fastsam_box_mask.png,0.8417206097306327,1.0,0.8006210327148438,24,0.0,0.0034726590020000003,0.0034726590020000003,287.9637762947852
11,2,000001.png,15,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000015_img_000001_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00011_object_15_fastsam_box_mask.png,0.6404567096565432,0.7137289422732652,0.8914386630058289,24,0.0,0.001971973997569876,0.001971973997569876,507.10607808841837
12,2,000001.png,16,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000016_img_000001_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00012_object_16_fastsam_box_mask.png,0.2769138755980861,0.552774841964624,0.8914386630058289,24,0.0,0.0021016269965912215,0.0021016269965912215,475.82182833679394
13,2,000001.png,17,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000001.png,data/cogar_sim_500_final/instance_masks/final/ann_00000017_img_000001_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00013_object_17_fastsam_box_mask.png,0.03756063756063756,0.37623762376237624,0.8914386630058289,24,0.0,0.001888535000034608,0.001888535000034608,529.5109701338205
14,3,000002.png,20,glass_object,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000020_img_000002_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00014_object_20_fastsam_box_mask.png,0.9104669427388262,1.0,0.57273268699646,25,0.04173346499737818,0.0021726649974880274,0.043906129994866205,22.775862963028775
15,3,000002.png,21,box,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000021_img_000002_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00015_object_21_fastsam_box_mask.png,0.9419006661607218,1.0,0.809263288974762,25,0.0,0.0018840519987861626,0.0018840519987861626,530.7709132466989
16,3,000002.png,22,screw,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000022_img_000002_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00016_object_22_fastsam_box_mask.png,0.715008431703204,1.0,0.8534083366394043,25,0.0,0.00198125700262608,0.00198125700262608,504.7300772562764
17,3,000002.png,23,metal_part,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000023_img_000002_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00017_object_23_fastsam_box_mask.png,0.9579248815948893,1.0,0.9391539692878723,25,0.0,0.003256391002651071,0.003256391002651071,307.08842985559374
18,3,000002.png,24,box,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000024_img_000002_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00018_object_24_fastsam_box_mask.png,0.9674659935492919,1.0,0.9527131915092468,25,0.0,0.002513210001779953,0.002513210001779953,397.8975092776812
19,3,000002.png,25,metal_part,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000025_img_000002_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00019_object_25_fastsam_box_mask.png,0.8926971326164874,1.0,0.8990734815597534,25,0.0,0.002856462000636384,0.002856462000636384,350.08342480215475
20,3,000002.png,26,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000026_img_000002_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00020_object_26_fastsam_box_mask.png,0.8798451956219386,0.9702333065164923,0.7484843730926514,25,0.0,0.002138469000783516,0.002138469000783516,467.62426747061045
21,3,000002.png,27,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000027_img_000002_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00021_object_27_fastsam_box_mask.png,0.6701063164477798,0.7956989247311829,0.7241380214691162,25,0.0,0.0019493940017127898,0.0019493940017127898,512.9799307484137
22,3,000002.png,28,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000002.png,data/cogar_sim_500_final/instance_masks/final/ann_00000028_img_000002_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00022_object_28_fastsam_box_mask.png,0.7133938706015891,1.0,0.8327720761299133,25,0.0,0.0022899499999766704,0.0022899499999766704,436.69075744456774
23,4,000003.png,31,box,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000031_img_000003_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00023_object_31_fastsam_box_mask.png,0.8613185406443354,0.9278592375366569,0.834024965763092,23,0.04207208099978743,0.001843351998104481,0.04391543299789191,22.771038146157032
24,4,000003.png,32,cable,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000032_img_000003_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_00024_object_32_fastsam_box_mask.png,0.9041999305796599,1.0,0.9113975763320923,23,0.0,0.001695820999884745,0.001695820999884745,589.6848783379638
25,4,000003.png,33,metal_part,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000033_img_000003_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00025_object_33_fastsam_box_mask.png,0.8784592370979806,1.0,0.8709361553192139,23,0.0,0.0018527789979998488,0.0018527789979998488,539.729779471562
26,4,000003.png,34,screw,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000034_img_000003_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00026_object_34_fastsam_box_mask.png,0.5368098159509203,1.0,0.8675509095191956,23,0.0,0.002316583999345312,0.002316583999345312,431.6700798600911
27,4,000003.png,35,connector,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000035_img_000003_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_00027_object_35_fastsam_box_mask.png,0.8651162790697674,1.0,0.8911257982254028,23,0.0,0.002161283999157604,0.002161283999157604,462.6879208793322
28,4,000003.png,36,screw,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000036_img_000003_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00028_object_36_fastsam_box_mask.png,0.7349177330895795,1.0,0.9012852311134338,23,0.0,0.0018373940001765732,0.0018373940001765732,544.2490831601172
29,4,000003.png,37,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000037_img_000003_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00029_object_37_fastsam_box_mask.png,0.8092324805339266,1.0,0.7980917096138,23,0.0,0.0020027219979965594,0.0020027219979965594,499.32042540120835
30,4,000003.png,38,tool,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000038_img_000003_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00030_object_38_fastsam_box_mask.png,0.0,0.17085996278618235,0.27981752157211304,23,0.0,0.002160547999665141,0.002160547999665141,462.84553740763357
31,4,000003.png,39,metal_part,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000039_img_000003_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00031_object_39_fastsam_box_mask.png,0.9089134677944047,1.0,0.3413412272930145,23,0.0,0.001684501999989152,0.001684501999989152,593.6472619245569
32,4,000003.png,40,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000040_img_000003_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00032_object_40_fastsam_box_mask.png,0.9320966048302415,1.0,0.8688296675682068,23,0.0,0.0018689450007514097,0.0018689450007514097,535.0612241654783
33,4,000003.png,41,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000003.png,data/cogar_sim_500_final/instance_masks/final/ann_00000041_img_000003_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00033_object_41_fastsam_box_mask.png,0.1936264622831787,0.6465960690324212,0.27981752157211304,23,0.0,0.002426168997772038,0.002426168997772038,412.17244178715686
34,5,000004.png,44,glass_object,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000044_img_000004_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00034_object_44_fastsam_box_mask.png,0.6784035015492622,0.7202718006795017,0.546520471572876,30,0.042847527998674195,0.0074514710031508,0.050298999001824996,19.881111351017484
35,5,000004.png,45,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000045_img_000004_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00035_object_45_fastsam_box_mask.png,0.9394980735186921,1.0,0.9299063682556152,30,0.0,0.0034026969988190103,0.0034026969988190103,293.8845275812318
36,5,000004.png,46,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000046_img_000004_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00036_object_46_fastsam_box_mask.png,0.9740154283394235,1.0,0.9320057034492493,30,0.0,0.002411016001133248,0.002411016001133248,414.76290473807336
37,5,000004.png,47,plastic_object,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000047_img_000004_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00037_object_47_fastsam_box_mask.png,0.949648711943794,1.0,0.9431838393211365,30,0.0,0.002079519999824697,0.002079519999824697,480.88020316433585
38,5,000004.png,48,box,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000048_img_000004_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00038_object_48_fastsam_box_mask.png,0.9614784778540237,1.0,0.850083589553833,30,0.0,0.0026404279997223057,0.0026404279997223057,378.72647923184053
39,5,000004.png,49,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000049_img_000004_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00039_object_49_fastsam_box_mask.png,0.9023434838885482,0.8936849581821656,0.5981730818748474,30,0.0,0.002626351000799332,0.002626351000799332,380.75641819987095
40,5,000004.png,50,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000050_img_000004_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00040_object_50_fastsam_box_mask.png,0.8543325526932084,1.0,0.7866806387901306,30,0.0,0.0020010000007459894,0.0020010000007459894,499.75012475122026
41,5,000004.png,51,robot_gripper,dynamic_scene,data/cogar_sim_500_final/rgb/000004.png,data/cogar_sim_500_final/instance_masks/final/ann_00000051_img_000004_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00041_object_51_fastsam_box_mask.png,0.951314088754847,1.0,0.7113069891929626,30,0.0,0.0034167900012107566,0.0034167900012107566,292.67236196712264
42,6,000005.png,54,box,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000054_img_000005_cat_box.png,outputs/sim_fastsam_s_box_final/masks/row_00042_object_54_fastsam_box_mask.png,0.9686195063463844,0.9588313413014609,0.9178750514984131,25,0.042695190000813454,0.0024047189981502015,0.045099908998963656,22.172993742026815
43,6,000005.png,55,metal_part,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000055_img_000005_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00043_object_55_fastsam_box_mask.png,0.8560747663551402,1.0,0.910549521446228,25,0.0,0.0018413129982945975,0.0018413129982945975,543.0907189196993
44,6,000005.png,56,screw,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000056_img_000005_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00044_object_56_fastsam_box_mask.png,0.6307977736549165,1.0,0.8674277067184448,25,0.0,0.002683544000319671,0.002683544000319671,372.64155157540824
45,6,000005.png,57,plastic_object,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000057_img_000005_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00045_object_57_fastsam_box_mask.png,0.9292861907938625,1.0,0.9272818565368652,25,0.0,0.0020388620032463223,0.0020388620032463223,490.4696827974514
46,6,000005.png,58,tool,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000058_img_000005_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00046_object_58_fastsam_box_mask.png,0.6192500966370313,1.0,0.7026959657669067,25,0.0,0.0018837419993360527,0.0018837419993360527,530.8582599700287
47,6,000005.png,59,tool,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000059_img_000005_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00047_object_59_fastsam_box_mask.png,0.8697559115179252,1.0,0.912372887134552,25,0.0,0.0020882469980278984,0.0020882469980278984,478.87055551588554
48,6,000005.png,60,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000060_img_000005_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00048_object_60_fastsam_box_mask.png,0.716306970072374,0.7730068364127167,0.8823891282081604,25,0.0,0.0018042599986074492,0.0018042599986074492,554.2438455498724
49,6,000005.png,61,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000061_img_000005_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00049_object_61_fastsam_box_mask.png,0.8611959842863378,1.0,0.5781784057617188,25,0.0,0.003620423998654587,0.003620423998654587,276.21074226986053
50,6,000005.png,62,robot_gripper,reflective_metal,data/cogar_sim_500_final/rgb/000005.png,data/cogar_sim_500_final/instance_masks/final/ann_00000062_img_000005_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00050_object_62_fastsam_box_mask.png,0.7349301397205589,0.8492063492063493,0.44983184337615967,25,0.0,0.001955182997335214,0.001955182997335214,511.4610762076666
51,7,000006.png,65,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000065_img_000006_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00051_object_65_fastsam_box_mask.png,0.9122474747474747,1.0,0.7645744681358337,26,0.04316305699830991,0.0020835420000366867,0.0452465989983466,22.10110863882923
52,7,000006.png,66,metal_part,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000066_img_000006_cat_metal_part.png,outputs/sim_fastsam_s_box_final/masks/row_00052_object_66_fastsam_box_mask.png,0.032418952618453865,1.0,0.7038161158561707,26,0.0,0.0026062370016006753,0.0026062370016006753,383.69495920203303
53,7,000006.png,67,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000067_img_000006_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00053_object_67_fastsam_box_mask.png,0.929530363980032,1.0,0.5062259435653687,26,0.0,0.0022934830012673046,0.0022934830012673046,436.0180561388213
54,7,000006.png,68,glass_object,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000068_img_000006_cat_glass_object.png,outputs/sim_fastsam_s_box_final/masks/row_00054_object_68_fastsam_box_mask.png,0.6448315911730546,0.8969673311049845,0.25376132130622864,26,0.0,0.002088093002384994,0.002088093002384994,478.9058719404798
55,7,000006.png,69,plastic_object,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000069_img_000006_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00055_object_69_fastsam_box_mask.png,0.517124394184168,0.8221906116642959,0.8106138110160828,26,0.0,0.00271198499831371,0.00271198499831371,368.7336031068725
56,7,000006.png,70,cable,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000070_img_000006_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_00056_object_70_fastsam_box_mask.png,0.7131435257410297,1.0,0.8888258934020996,26,0.0,0.002869762000045739,0.002869762000045739,348.4609525054906
57,7,000006.png,71,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000071_img_000006_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00057_object_71_fastsam_box_mask.png,0.9452917520297442,1.0,0.7586913704872131,26,0.0,0.002647617999173235,0.002647617999173235,377.6979912934069
58,7,000006.png,72,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000072_img_000006_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00058_object_72_fastsam_box_mask.png,0.9338624338624338,1.0,0.719106912612915,26,0.0,0.0019783959978667554,0.0019783959978667554,505.4599792348295
59,7,000006.png,73,robot_gripper,transparent_glass,data/cogar_sim_500_final/rgb/000006.png,data/cogar_sim_500_final/instance_masks/final/ann_00000073_img_000006_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00059_object_73_fastsam_box_mask.png,0.7943672839506173,0.8412371134020619,0.7760995030403137,26,0.0,0.0030296910008473787,0.0030296910008473787,330.0666634717232
60,8,000007.png,76,cable,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000076_img_000007_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_00060_object_76_fastsam_box_mask.png,0.017009847806624886,0.49110320284697506,0.4886205196380615,19,0.041933309999876656,0.0021331219977582805,0.044066431997634936,22.69301040877715
61,8,000007.png,77,tool,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000077_img_000007_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00061_object_77_fastsam_box_mask.png,0.7971991701244814,1.0,0.4341898262500763,19,0.0,0.0020355369997560047,0.0020355369997560047,491.2708538925442
62,8,000007.png,78,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000078_img_000007_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00062_object_78_fastsam_box_mask.png,0.8589238845144357,1.0,0.8300904631614685,19,0.0,0.0025230819992430042,0.0025230819992430042,396.34066601879294
63,8,000007.png,79,plastic_object,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000079_img_000007_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00063_object_79_fastsam_box_mask.png,0.9367576243980739,1.0,0.7842928171157837,19,0.0,0.0020780230006494094,0.0020780230006494094,481.22662727384966
64,8,000007.png,80,connector,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000080_img_000007_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_00064_object_80_fastsam_box_mask.png,0.6033519553072626,1.0,0.7693007588386536,19,0.0,0.0018966239986184519,0.0018966239986184519,527.2526345382241
65,8,000007.png,81,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000081_img_000007_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00065_object_81_fastsam_box_mask.png,0.8480199785943632,0.9337209302325582,0.5718703866004944,19,0.0,0.002519579000363592,0.002519579000363592,396.89170288198676
66,8,000007.png,82,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000082_img_000007_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00066_object_82_fastsam_box_mask.png,0.9043506078055022,1.0,0.7223952412605286,19,0.0,0.0017009559996949974,0.0017009559996949974,587.9046842947804
67,8,000007.png,83,robot_gripper,partial_occlusion,data/cogar_sim_500_final/rgb/000007.png,data/cogar_sim_500_final/instance_masks/final/ann_00000083_img_000007_cat_robot_gripper.png,outputs/sim_fastsam_s_box_final/masks/row_00067_object_83_fastsam_box_mask.png,0.03312962367320682,0.5350592497546985,0.4341898262500763,19,0.0,0.0015899959980743006,0.0015899959980743006,628.9324005916586
68,9,000008.png,86,cable,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000086_img_000008_cat_cable.png,outputs/sim_fastsam_s_box_final/masks/row_00068_object_86_fastsam_box_mask.png,0.011534997239736177,0.22023399862353754,0.838405191898346,30,0.04224679999970249,0.002368361998378532,0.04461516199808102,22.413904942069063
69,9,000008.png,87,screw,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000087_img_000008_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00069_object_87_fastsam_box_mask.png,0.6699266503667481,1.0,0.6586564183235168,30,0.0,0.0020314729990786873,0.0020314729990786873,492.25365065325485
70,9,000008.png,88,screw,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000088_img_000008_cat_screw.png,outputs/sim_fastsam_s_box_final/masks/row_00070_object_88_fastsam_box_mask.png,0.7527675276752768,1.0,0.8831652998924255,30,0.0,0.002325770001334604,0.002325770001334604,429.9651295812427
71,9,000008.png,89,tool,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000089_img_000008_cat_tool.png,outputs/sim_fastsam_s_box_final/masks/row_00071_object_89_fastsam_box_mask.png,0.9401775376302586,1.0,0.6887403726577759,30,0.0,0.0025560950016370043,0.0025560950016370043,391.2217657636231
72,9,000008.png,90,connector,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000090_img_000008_cat_connector.png,outputs/sim_fastsam_s_box_final/masks/row_00072_object_90_fastsam_box_mask.png,0.8984678710267551,1.0,0.7148685455322266,30,0.0,0.0026853800009121187,0.0026853800009121187,372.3867756743325
73,9,000008.png,91,plastic_object,small_parts,data/cogar_sim_500_final/rgb/000008.png,data/cogar_sim_500_final/instance_masks/final/ann_00000091_img_000008_cat_plastic_object.png,outputs/sim_fastsam_s_box_final/masks/row_00073_object_91_fastsam_box_mask.png,0.5118217641709609,0.8311624412980544,0.6692522764205933,30,0.0,0.003271116998803336,0.003271116998803336,305.70597149714524
