row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,boundary_f1,latency_sec,fps,mask_output_path,visualization_output_path,device,model_type
10,000000.png,13,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000013_img_000000_cat_plastic_object.png,205.0,230.0,0.9598404169082642,0.9782901229030232,0.99009900990099,0.014378344000306242,69.54903846915202,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0010_object_13_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0010_object_13_sam_point_visualization.png,cuda,vit_b
11,000000.png,14,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000014_img_000000_cat_box.png,398.0,290.0,0.9591827392578125,0.9233149468586035,0.8232322093154392,0.031993497000257776,31.25635187650612,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0011_object_14_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0011_object_14_sam_point_visualization.png,cuda,vit_b
12,000000.png,15,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000015_img_000000_cat_cable.png,447.0,149.0,0.8622164726257324,0.7857142857142857,0.9347826086956522,0.01471307700012403,67.9667482193949,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0012_object_15_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0012_object_15_sam_point_visualization.png,cuda,vit_b
13,000000.png,16,data/cogar_sim_500/rgb/000000.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000016_img_000000_cat_metal_part.png,402.0,154.0,0.5609952211380005,0.448559670781893,0.6085212074894918,0.014578529000118579,68.59402618685783,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0013_object_16_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0013_object_16_sam_point_visualization.png,cuda,vit_b
14,000002.png,21,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000021_img_000002_cat_plastic_object.png,356.0,27.0,0.7210772037506104,0.9208534067446662,0.9523809523809523,0.1577029970003423,6.341033582245932,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0014_object_21_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0014_object_21_sam_point_visualization.png,cuda,vit_b
15,000002.png,22,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000022_img_000002_cat_plastic_object.png,425.0,340.0,0.6953355073928833,0.7465753424657534,0.6279295820282969,0.014285464000295178,70.00122642004048,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0015_object_22_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0015_object_22_sam_point_visualization.png,cuda,vit_b
16,000002.png,23,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000023_img_000002_cat_metal_part.png,331.0,479.0,0.9294168949127197,0.7314487632508834,0.8664627930682977,0.012499834000209376,80.00106241276882,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0016_object_23_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0016_object_23_sam_point_visualization.png,cuda,vit_b
17,000002.png,24,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000024_img_000002_cat_plastic_object.png,219.0,232.0,0.9508730173110962,0.989344909234412,1.0,0.013038773000062065,76.69433312438524,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0017_object_24_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0017_object_24_sam_point_visualization.png,cuda,vit_b
18,000002.png,25,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000025_img_000002_cat_tool.png,290.0,220.0,0.9844891428947449,0.9515418502202643,0.988621997471555,0.012546412999654422,79.70405565539282,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0018_object_25_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0018_object_25_sam_point_visualization.png,cuda,vit_b
19,000002.png,26,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000026_img_000002_cat_cable.png,348.0,226.0,0.9091715216636658,0.8141702921068987,0.8370702541106129,0.012881885000297189,77.62839056372027,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0019_object_26_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0019_object_26_sam_point_visualization.png,cuda,vit_b
20,000002.png,27,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000027_img_000002_cat_metal_part.png,366.0,446.0,0.8704712390899658,0.9465208143421452,0.9439421338155516,0.01355724100039879,73.7613206087127,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0020_object_27_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0020_object_27_sam_point_visualization.png,cuda,vit_b
21,000002.png,28,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000028_img_000002_cat_box.png,256.0,110.0,0.9212400913238525,0.980349932705249,0.9889328449328448,0.012574172999848088,79.52809302147197,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0021_object_28_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0021_object_28_sam_point_visualization.png,cuda,vit_b
22,000002.png,29,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000029_img_000002_cat_connector.png,249.0,41.0,0.9610628485679626,0.9649214659685864,1.0,0.01283888299985847,77.88839574369699,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0022_object_29_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0022_object_29_sam_point_visualization.png,cuda,vit_b
23,000002.png,30,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000030_img_000002_cat_glass_object.png,409.0,11.0,0.8132785558700562,0.3177900892582333,0.06999590667212445,0.012646057999972982,79.07602511408192,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0023_object_30_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0023_object_30_sam_point_visualization.png,cuda,vit_b
24,000002.png,31,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000031_img_000002_cat_cable.png,436.0,216.0,0.8901195526123047,0.14386459802538787,0.24,0.012584092999986751,79.4654012808911,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0024_object_31_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0024_object_31_sam_point_visualization.png,cuda,vit_b
25,000002.png,32,data/cogar_sim_500/rgb/000002.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/data/cogar_sim_500/instance_masks/all/ann_00000032_img_000002_cat_cable.png,409.0,133.0,0.8179421424865723,0.7694741004349546,0.8172982845215577,0.012698246000127256,78.75103380340705,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/masks/row_0025_object_32_sam_point_mask.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/sim_sam_vit_b_point_50/visualizations/row_0025_object_32_sam_point_visualization.png,cuda,vit_b
